8.1449 	INFO 	Loaded monitor calibration from ['2024_08_09 00:06']
8.4581 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8D90>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8D30>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8B80>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027949D96DF0>, multiSample=False, name='window1', numSamples=2, pos=[368.0, 132.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.4583 	EXP 	window1: backgroundImage = ''
8.4583 	EXP 	window1: backgroundFit = 'none'
8.4586 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.4589 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.4617 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.4625 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.4703 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4719 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4734 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4752 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4770 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4797 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4816 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4837 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4852 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4879 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4892 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4905 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4919 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4932 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4943 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4953 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4968 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4978 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4981 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5095 	DEBUG 	Upload of Texture Font fontname complete
8.5113 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.5115 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.5121 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.5127 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027949AF8EB0>
8.5175 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5205 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5207 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5340 	DEBUG 	Upload of Texture Font fontname complete
8.5372 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.5372 	EXP 	window1: recordFrameIntervals = False
8.7291 	EXP 	window1: recordFrameIntervals = True
8.9126 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
8.9126 	EXP 	window1: recordFrameIntervals = False
8.9127 	EXP 	window1: mouseVisible = True
8.9135 	EXP 	window1: mouseVisible = True
8.9138 	EXP 	window1: mouseVisible = True
8.9150 	EXP 	window1: mouseVisible = True
8.9163 	EXP 	window1: mouseVisible = True
8.9269 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9299 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9328 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9361 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9391 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9417 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9437 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9462 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9481 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9502 	DEBUG 	Uploading Texture Font fontname to graphics card
8.9508 	DEBUG 	Upload of Texture Font fontname complete
8.9527 	EXP 	window1: mouseVisible = True
8.9529 	EXP 	window1: mouseVisible = True
8.9535 	EXP 	window1: mouseVisible = True
8.9540 	EXP 	window1: mouseVisible = True
9.0241 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
14.1067 	INFO 	keyboard.Keyboard is using iohub backend.
14.1067 	EXP 	word_prime: status = STARTED
14.1072 	EXP 	window1: mouseVisible = True
14.1605 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.1754 	EXP 	window1: mouseVisible = True
14.1790 	EXP 	window1: mouseVisible = True
14.1793 	EXP 	window1: mouseVisible = True
14.1808 	EXP 	window1: mouseVisible = True
14.1822 	EXP 	window1: mouseVisible = True
14.1893 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.1897 	DEBUG 	Uploading Texture Font fontname to graphics card
14.1904 	DEBUG 	Upload of Texture Font fontname complete
14.1938 	EXP 	window1: mouseVisible = True
14.1944 	EXP 	window1: mouseVisible = True
14.1958 	EXP 	window1: mouseVisible = True
14.1970 	EXP 	window1: mouseVisible = True
14.2023 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.2032 	DEBUG 	Uploading Texture Font fontname to graphics card
14.2122 	DEBUG 	Upload of Texture Font fontname complete
14.2147 	EXP 	window1: mouseVisible = True
14.2150 	EXP 	window1: mouseVisible = True
14.2161 	EXP 	window1: mouseVisible = True
14.2169 	EXP 	window1: mouseVisible = True
14.2229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.2249 	DEBUG 	Uploading Texture Font fontname to graphics card
14.2339 	DEBUG 	Upload of Texture Font fontname complete
14.2357 	EXP 	window1: mouseVisible = True
14.2359 	EXP 	window1: mouseVisible = True
14.2367 	EXP 	window1: mouseVisible = True
14.2374 	EXP 	window1: mouseVisible = True
14.2443 	EXP 	window1: mouseVisible = True
14.2461 	EXP 	window1: mouseVisible = True
14.3010 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
14.3014 	EXP 	window1: mouseVisible = True
14.3035 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.3041 	EXP 	window1: mouseVisible = True
14.3045 	EXP 	window1: mouseVisible = True
14.3058 	EXP 	window1: mouseVisible = True
14.3067 	EXP 	window1: mouseVisible = True
14.3133 	EXP 	window1: mouseVisible = True
14.3135 	EXP 	window1: mouseVisible = True
14.3141 	EXP 	window1: mouseVisible = True
14.3146 	EXP 	window1: mouseVisible = True
14.3309 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3473 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3494 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.3516 	DEBUG 	Uploading Texture Font fontname to graphics card
14.3600 	DEBUG 	Upload of Texture Font fontname complete
14.3614 	EXP 	window1: mouseVisible = True
14.4785 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to submit', units='height', win=Window(...), wrapWidth=1)
0.0131 	EXP 	slider: autoLog = True
0.0131 	EXP 	slider: styleTweaks = []
0.0131 	EXP 	slider: styleTweaks = []
0.0131 	EXP 	slider: styleTweaks = []
0.0131 	EXP 	slider: styleTweaks = []
0.0131 	EXP 	slider: contrast = 1.0
0.0131 	EXP 	slider: markerPos = None
0.0131 	EXP 	slider: autoLog = True
0.0131 	EXP 	textbox: autoLog = True
0.0206 	DEBUG 	Read csv file with pandas: study_words.csv
