8.0401 	INFO 	Loaded monitor calibration from ['2024_08_09 00:06']
8.2743 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D2E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D280>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D0D0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000024684508340>, multiSample=False, name='window1', numSamples=2, pos=[368.0, 132.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2743 	EXP 	window1: backgroundImage = ''
8.2744 	EXP 	window1: backgroundFit = 'none'
8.2745 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.2747 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.2767 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.2772 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.2843 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2857 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2914 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2926 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2951 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2959 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2971 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2983 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2994 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3006 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3017 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3029 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3044 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3064 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3078 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3091 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3175 	DEBUG 	Upload of Texture Font fontname complete
8.3205 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.3208 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.3221 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.3229 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002468424D460>
8.3279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3295 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3308 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3311 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3352 	DEBUG 	Upload of Texture Font fontname complete
8.3379 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.3380 	EXP 	window1: recordFrameIntervals = False
8.5204 	EXP 	window1: recordFrameIntervals = True
8.7042 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
8.7042 	EXP 	window1: recordFrameIntervals = False
8.7043 	EXP 	window1: mouseVisible = True
8.7050 	EXP 	window1: mouseVisible = True
8.7053 	EXP 	window1: mouseVisible = True
8.7068 	EXP 	window1: mouseVisible = True
8.7080 	EXP 	window1: mouseVisible = True
8.7192 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7235 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7255 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7275 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7293 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7303 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7316 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7331 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7353 	DEBUG 	Uploading Texture Font fontname to graphics card
8.7358 	DEBUG 	Upload of Texture Font fontname complete
8.7376 	EXP 	window1: mouseVisible = True
8.7378 	EXP 	window1: mouseVisible = True
8.7384 	EXP 	window1: mouseVisible = True
8.7389 	EXP 	window1: mouseVisible = True
8.7965 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
13.5564 	INFO 	keyboard.Keyboard is using iohub backend.
13.5565 	EXP 	word_prime: status = STARTED
13.5569 	EXP 	window1: mouseVisible = True
13.6032 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6168 	EXP 	window1: mouseVisible = True
13.6197 	EXP 	window1: mouseVisible = True
13.6198 	EXP 	window1: mouseVisible = True
13.6204 	EXP 	window1: mouseVisible = True
13.6210 	EXP 	window1: mouseVisible = True
13.6345 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6351 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6360 	DEBUG 	Upload of Texture Font fontname complete
13.6409 	EXP 	window1: mouseVisible = True
13.6412 	EXP 	window1: mouseVisible = True
13.6420 	EXP 	window1: mouseVisible = True
13.6428 	EXP 	window1: mouseVisible = True
13.6509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6529 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6634 	DEBUG 	Upload of Texture Font fontname complete
13.6658 	EXP 	window1: mouseVisible = True
13.6659 	EXP 	window1: mouseVisible = True
13.6666 	EXP 	window1: mouseVisible = True
13.6671 	EXP 	window1: mouseVisible = True
13.6718 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6729 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6801 	DEBUG 	Upload of Texture Font fontname complete
13.6818 	EXP 	window1: mouseVisible = True
13.6820 	EXP 	window1: mouseVisible = True
13.6827 	EXP 	window1: mouseVisible = True
13.6835 	EXP 	window1: mouseVisible = True
13.6888 	EXP 	window1: mouseVisible = True
13.6904 	EXP 	window1: mouseVisible = True
13.7283 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
13.7284 	EXP 	window1: mouseVisible = True
13.7295 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.7297 	EXP 	window1: mouseVisible = True
13.7299 	EXP 	window1: mouseVisible = True
13.7304 	EXP 	window1: mouseVisible = True
13.7309 	EXP 	window1: mouseVisible = True
13.7361 	EXP 	window1: mouseVisible = True
13.7363 	EXP 	window1: mouseVisible = True
13.7368 	EXP 	window1: mouseVisible = True
13.7373 	EXP 	window1: mouseVisible = True
13.7432 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7539 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7627 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7630 	DEBUG 	Uploading Texture Font fontname to graphics card
13.7715 	DEBUG 	Upload of Texture Font fontname complete
13.7730 	EXP 	window1: mouseVisible = True
13.8768 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to submit', units='height', win=Window(...), wrapWidth=1)
0.0059 	EXP 	slider: autoLog = True
0.0059 	EXP 	slider: styleTweaks = []
0.0059 	EXP 	slider: styleTweaks = []
0.0059 	EXP 	slider: styleTweaks = []
0.0059 	EXP 	slider: styleTweaks = []
0.0059 	EXP 	slider: contrast = 1.0
0.0059 	EXP 	slider: markerPos = None
0.0059 	EXP 	slider: autoLog = True
0.0059 	EXP 	textbox: autoLog = True
0.0121 	DEBUG 	Read csv file with pandas: study_words.csv
0.0129 	DEBUG 	Clearing unnamed columns from study_words.csv
0.0132 	EXP 	Imported study_words.csv as conditions, 10 conditions, 1 params
0.0135 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
0.0137 	EXP 	New trial (rep=0, index=0): OrderedDict([('study_word', 'vase')])
0.0561 	EXP 	text: height = 0.05
0.0561 	EXP 	text: height = 0.05
0.0561 	EXP 	text: height = 0.05
0.0561 	EXP 	text: text = 'vase'
0.0561 	EXP 	slider: markerPos = None
0.0561 	EXP 	slider: markerPos = None
0.0561 	EXP 	text: autoDraw = True
0.0561 	EXP 	slider: autoDraw = True
4.9800 	DATA 	Mouse: Left button down, pos=(90,121)
5.0051 	EXP 	slider: markerPos = 0.9333333333333331
5.0388 	EXP 	slider: markerPos = 0.9333333333333331
5.0719 	EXP 	slider: markerPos = 0.9333333333333331
5.1051 	EXP 	slider: markerPos = 0.9333333333333331
5.1386 	EXP 	slider: markerPos = 0.9333333333333331
5.1721 	EXP 	slider: markerPos = 0.9333333333333331
5.2051 	EXP 	slider: markerPos = 0.9333333333333331
5.2139 	DATA 	Mouse:  Left button up, pos=(90,121)
5.2384 	EXP 	slider: markerPos = 1
5.2497 	EXP 	New trial (rep=0, index=1): OrderedDict([('study_word', 'tiger')])
5.2882 	EXP 	text: autoDraw = False
5.2882 	EXP 	slider: autoDraw = False
5.2882 	EXP 	text: height = 0.05
5.2882 	EXP 	text: height = 0.05
5.2882 	EXP 	text: height = 0.05
5.2882 	EXP 	text: text = 'tiger'
5.2882 	EXP 	slider: markerPos = None
5.2882 	EXP 	slider: markerPos = None
5.2882 	EXP 	text: autoDraw = True
5.2882 	EXP 	slider: autoDraw = True
7.2916 	DATA 	Mouse: Left button down, pos=(90,121)
7.3377 	EXP 	slider: markerPos = 0.9333333333333331
7.3709 	EXP 	slider: markerPos = 0.9333333333333331
7.4043 	EXP 	slider: markerPos = 0.9333333333333331
7.4377 	EXP 	slider: markerPos = 0.9333333333333331
7.4708 	EXP 	slider: markerPos = 0.9333333333333331
7.5045 	EXP 	slider: markerPos = 0.9333333333333331
7.5123 	DATA 	Mouse:  Left button up, pos=(90,121)
7.5377 	EXP 	slider: markerPos = 1
7.5491 	EXP 	New trial (rep=0, index=2): OrderedDict([('study_word', 'happy')])
7.5885 	EXP 	text: autoDraw = False
7.5885 	EXP 	slider: autoDraw = False
7.5885 	EXP 	text: height = 0.05
7.5885 	EXP 	text: height = 0.05
7.5885 	EXP 	text: height = 0.05
7.5885 	EXP 	text: text = 'happy'
7.5885 	EXP 	slider: markerPos = None
7.5885 	EXP 	slider: markerPos = None
7.5885 	EXP 	text: autoDraw = True
7.5885 	EXP 	slider: autoDraw = True
7.9859 	DATA 	Mouse: Left button down, pos=(90,121)
8.0372 	EXP 	slider: markerPos = 0.9333333333333331
8.0709 	EXP 	slider: markerPos = 0.9333333333333331
8.1041 	EXP 	slider: markerPos = 0.9333333333333331
8.1385 	EXP 	slider: markerPos = 0.9333333333333331
8.1707 	EXP 	slider: markerPos = 0.9333333333333331
8.2038 	EXP 	slider: markerPos = 0.9333333333333331
8.2116 	DATA 	Mouse:  Left button up, pos=(90,121)
8.2375 	EXP 	slider: markerPos = 1
8.2475 	EXP 	New trial (rep=0, index=3): OrderedDict([('study_word', 'class')])
8.2702 	EXP 	text: autoDraw = False
8.2702 	EXP 	slider: autoDraw = False
8.2702 	EXP 	text: height = 0.05
8.2702 	EXP 	text: height = 0.05
8.2702 	EXP 	text: height = 0.05
8.2702 	EXP 	text: text = 'class'
8.2702 	EXP 	slider: markerPos = None
8.2702 	EXP 	slider: markerPos = None
8.2702 	EXP 	text: autoDraw = True
8.2702 	EXP 	slider: autoDraw = True
8.5620 	DATA 	Mouse: Left button down, pos=(90,121)
8.5873 	EXP 	slider: markerPos = 0.9333333333333331
8.6205 	EXP 	slider: markerPos = 0.9333333333333331
8.6540 	EXP 	slider: markerPos = 0.9333333333333331
8.6873 	EXP 	slider: markerPos = 0.9333333333333331
8.7207 	EXP 	slider: markerPos = 0.9333333333333331
8.7539 	EXP 	slider: markerPos = 0.9333333333333331
8.7757 	DATA 	Mouse:  Left button up, pos=(90,121)
8.7875 	EXP 	slider: markerPos = 0.9333333333333331
8.8205 	EXP 	slider: markerPos = 1
8.8313 	EXP 	New trial (rep=0, index=4): OrderedDict([('study_word', 'laptop')])
8.8702 	EXP 	text: autoDraw = False
8.8702 	EXP 	slider: autoDraw = False
8.8702 	EXP 	text: height = 0.05
8.8702 	EXP 	text: height = 0.05
8.8702 	EXP 	text: height = 0.05
8.8702 	EXP 	text: text = 'laptop'
8.8702 	EXP 	slider: markerPos = None
8.8702 	EXP 	slider: markerPos = None
8.8702 	EXP 	text: autoDraw = True
8.8702 	EXP 	slider: autoDraw = True
9.0112 	DATA 	Mouse: Left button down, pos=(90,121)
9.0372 	EXP 	slider: markerPos = 0.9333333333333331
9.0702 	EXP 	slider: markerPos = 0.9333333333333331
9.1040 	EXP 	slider: markerPos = 0.9333333333333331
9.1369 	EXP 	slider: markerPos = 0.9333333333333331
9.1707 	EXP 	slider: markerPos = 0.9333333333333331
9.2036 	EXP 	slider: markerPos = 0.9333333333333331
9.2250 	DATA 	Mouse:  Left button up, pos=(90,121)
9.2379 	EXP 	slider: markerPos = 0.9333333333333331
9.2702 	EXP 	slider: markerPos = 1
9.2805 	EXP 	New trial (rep=0, index=5): OrderedDict([('study_word', 'book')])
9.3202 	EXP 	text: autoDraw = False
9.3202 	EXP 	slider: autoDraw = False
9.3202 	EXP 	text: height = 0.05
9.3202 	EXP 	text: height = 0.05
9.3202 	EXP 	text: height = 0.05
9.3202 	EXP 	text: text = 'book'
9.3202 	EXP 	slider: markerPos = None
9.3202 	EXP 	slider: markerPos = None
9.3202 	EXP 	text: autoDraw = True
9.3202 	EXP 	slider: autoDraw = True
9.4818 	DATA 	Mouse: Left button down, pos=(90,121)
9.5215 	EXP 	slider: markerPos = 0.9333333333333331
9.5534 	EXP 	slider: markerPos = 0.9333333333333331
9.5870 	EXP 	slider: markerPos = 0.9333333333333331
9.6200 	EXP 	slider: markerPos = 0.9333333333333331
9.6539 	EXP 	slider: markerPos = 0.9333333333333331
9.6869 	EXP 	slider: markerPos = 0.9333333333333331
9.7085 	DATA 	Mouse:  Left button up, pos=(90,121)
9.7200 	EXP 	slider: markerPos = 0.9333333333333331
9.7536 	EXP 	slider: markerPos = 1
9.7646 	EXP 	New trial (rep=0, index=6): OrderedDict([('study_word', 'piano')])
9.8042 	EXP 	text: autoDraw = False
9.8042 	EXP 	slider: autoDraw = False
9.8042 	EXP 	text: height = 0.05
9.8042 	EXP 	text: height = 0.05
9.8042 	EXP 	text: height = 0.05
9.8042 	EXP 	text: text = 'piano'
9.8042 	EXP 	slider: markerPos = None
9.8042 	EXP 	slider: markerPos = None
9.8042 	EXP 	text: autoDraw = True
9.8042 	EXP 	slider: autoDraw = True
10.2103 	DATA 	Mouse: Left button down, pos=(90,121)
10.2363 	EXP 	slider: markerPos = 0.9333333333333331
10.2533 	EXP 	slider: markerPos = 0.9333333333333331
10.2703 	EXP 	slider: markerPos = 0.9333333333333331
10.2874 	EXP 	slider: markerPos = 0.9333333333333331
10.3040 	EXP 	slider: markerPos = 0.9333333333333331
10.3207 	EXP 	slider: markerPos = 0.9333333333333331
10.3371 	EXP 	slider: markerPos = 0.9333333333333331
10.3547 	EXP 	slider: markerPos = 0.9333333333333331
10.3705 	EXP 	slider: markerPos = 0.9333333333333331
10.3873 	EXP 	slider: markerPos = 0.9333333333333331
10.4037 	EXP 	slider: markerPos = 0.9333333333333331
10.4199 	EXP 	slider: markerPos = 0.9333333333333331
10.4240 	DATA 	Mouse:  Left button up, pos=(90,121)
10.4366 	EXP 	slider: markerPos = 1
10.4425 	EXP 	New trial (rep=0, index=7): OrderedDict([('study_word', 'cushion')])
10.4693 	EXP 	text: autoDraw = False
10.4693 	EXP 	slider: autoDraw = False
10.4693 	EXP 	text: height = 0.05
10.4693 	EXP 	text: height = 0.05
10.4693 	EXP 	text: height = 0.05
10.4693 	EXP 	text: text = 'cushion'
10.4693 	EXP 	slider: markerPos = None
10.4693 	EXP 	slider: markerPos = None
10.4693 	EXP 	text: autoDraw = True
10.4693 	EXP 	slider: autoDraw = True
10.8777 	DATA 	Mouse: Left button down, pos=(90,121)
10.9032 	EXP 	slider: markerPos = 0.9333333333333331
10.9367 	EXP 	slider: markerPos = 0.9333333333333331
10.9702 	EXP 	slider: markerPos = 0.9333333333333331
11.0031 	EXP 	slider: markerPos = 0.9333333333333331
11.0366 	EXP 	slider: markerPos = 0.9333333333333331
11.0700 	EXP 	slider: markerPos = 0.9333333333333331
11.0898 	DATA 	Mouse:  Left button up, pos=(90,121)
11.1029 	EXP 	slider: markerPos = 0.9333333333333331
11.1366 	EXP 	slider: markerPos = 1
11.1476 	EXP 	New trial (rep=0, index=8): OrderedDict([('study_word', 'lunch')])
11.1864 	EXP 	text: autoDraw = False
11.1864 	EXP 	slider: autoDraw = False
11.1864 	EXP 	text: height = 0.05
11.1864 	EXP 	text: height = 0.05
11.1864 	EXP 	text: height = 0.05
11.1864 	EXP 	text: text = 'lunch'
11.1864 	EXP 	slider: markerPos = None
11.1864 	EXP 	slider: markerPos = None
11.1864 	EXP 	text: autoDraw = True
11.1864 	EXP 	slider: autoDraw = True
11.6254 	DATA 	Mouse: Left button down, pos=(90,121)
11.6363 	EXP 	slider: markerPos = 0.9333333333333331
11.6535 	EXP 	slider: markerPos = 0.9333333333333331
11.6697 	EXP 	slider: markerPos = 0.9333333333333331
11.7024 	EXP 	slider: markerPos = 0.9333333333333331
11.7364 	EXP 	slider: markerPos = 0.9333333333333331
11.7696 	EXP 	slider: markerPos = 0.9333333333333331
11.8027 	EXP 	slider: markerPos = 0.9333333333333331
